file_path,relative_path,suffix,size_bytes,keyword_score,filename_keyword_hits,content_keyword_hits_sample
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_core_result_summary_v01.csv,rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_core_result_summary_v01.csv,.csv,1398,6,rl,teacher;rl;rlu2;rlu2m;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_evidence_timeline_v01.csv,rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_evidence_timeline_v01.csv,.csv,3713,6,rl,teacher;label;rl;rlu2;rlu2m;rl20;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_failure_to_success_chain_v01.md,rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_failure_to_success_chain_v01.md,.md,981,6,rl,teacher;label;labels;rl;rlu2;rlu2m;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_next_action_recommendation_v01.md,rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_next_action_recommendation_v01.md,.md,647,6,rl,teacher;rl;rlu2;rlu2m;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_paper_narrative_v01.md,rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\pure_U2_paper_narrative_v01.md,.md,3162,6,rl,teacher;label;labels;graph;rl;rlu2;rlu2m;rl20;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\run65_input_validation_and_branch_separation_v01.csv,rl-training\v01\outputs\pure_U2_reward_redesign_evidence_freeze_v01\run65_input_validation_and_branch_separation_v01.csv,.csv,2444,6,rl,teacher;label;rl;rlu2;rl20;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\RL_component_v2_60_review_for_FEA_handoff_v01_report.md,rl-training\v01\outputs\reports\RL_component_v2_60_review_for_FEA_handoff_v01_report.md,.md,7570,6,rl,32-track;teacher;gnn;rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\RL_component_v2_conservative30_FEA_handoff_v01_report.md,rl-training\v01\outputs\reports\RL_component_v2_conservative30_FEA_handoff_v01_report.md,.md,5123,6,rl,32track;32-track;teacher;gnn;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\RL_component_v2_generate_60_candidates_v01_report.md,rl-training\v01\outputs\reports\RL_component_v2_generate_60_candidates_v01_report.md,.md,3872,6,rl,32-track;teacher;gnn;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\S_primary_residual_stress_diagnostic40_FEA_handoff_v01_report.md,rl-training\v01\outputs\reports\S_primary_residual_stress_diagnostic40_FEA_handoff_v01_report.md,.md,2721,6,rl,32-track;teacher;metrics;rl;odb;postprocess;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\S_primary_residual_stress_diagnostic40_v02_report.md,rl-training\v01\outputs\reports\S_primary_residual_stress_diagnostic40_v02_report.md,.md,2574,6,rl,32-track;teacher;label;metrics;rl;odb;postprocess;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\UST_probe10_FEA_handoff_v01_report.md,rl-training\v01\outputs\reports\UST_probe10_FEA_handoff_v01_report.md,.md,4639,6,rl,32track;full32;teacher;rl;rlu2;rlu2m;odb;postprocess;postprocessed;surface;surfacet
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\baseline_pairwise_ranker_v01_report.md,rl-training\v01\outputs\reports\baseline_pairwise_ranker_v01_report.md,.md,8768,6,rl,teacher;metrics;gnn;rl;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\component_terminal_surrogate_dataset_v01_report.md,rl-training\v01\outputs\reports\component_terminal_surrogate_dataset_v01_report.md,.md,21628,6,rl,n32;teacher;label;labels;rl;rl20;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\corrected_surrogate_reward_env_blueprint_v01_report.md,rl-training\v01\outputs\reports\corrected_surrogate_reward_env_blueprint_v01_report.md,.md,4355,6,rl,32-track;teacher;gnn;rl;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\corrected_surrogate_reward_v01_report.md,rl-training\v01\outputs\reports\corrected_surrogate_reward_v01_report.md,.md,5489,6,rl,32track;32-track;teacher;label;metrics;gnn;rl;odb;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\field_aware_surrogate_feature_design_v01_report.md,rl-training\v01\outputs\reports\field_aware_surrogate_feature_design_v01_report.md,.md,33315,6,rl,teacher;label;labels;rl;rl20;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\full48_evidence_audit_report.md,rl-training\v01\outputs\reports\full48_evidence_audit_report.md,.md,2722,6,rl,teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\full48_v01_vs_v03_rl_side_comparison_report.md,rl-training\v01\outputs\reports\full48_v01_vs_v03_rl_side_comparison_report.md,.md,1897,6,rl,teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\full48_v03_dataset_sanity_report.md,rl-training\v01\outputs\reports\full48_v03_dataset_sanity_report.md,.md,810,6,rl,teacher;label;labels;metrics;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\full48_v03_preheat_rl_ingestion_report.md,rl-training\v01\outputs\reports\full48_v03_preheat_rl_ingestion_report.md,.md,2185,6,rl,32track;teacher;label;labels;metrics;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\masked_UST_probe40_evidence_freeze_and_U2_guard_audit_v01_report.md,rl-training\v01\outputs\reports\masked_UST_probe40_evidence_freeze_and_U2_guard_audit_v01_report.md,.md,9103,6,rl,teacher;gnn;rl;odb;surface;surfacet
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\masked_v02_pgj_ingestion_report.md,rl-training\v01\outputs\reports\masked_v02_pgj_ingestion_report.md,.md,2443,6,rl,32track;teacher;label;labels;metrics;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\method_c_abaqus_submission_package_report.md,rl-training\v01\outputs\reports\method_c_abaqus_submission_package_report.md,.md,9652,6,rl,32track;32-track;teacher;label;labels;metrics;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\method_c_candidate_pool_report.md,rl-training\v01\outputs\reports\method_c_candidate_pool_report.md,.md,7973,6,rl,teacher;label;labels;gnn;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\method_c_extra20_selection_report.md,rl-training\v01\outputs\reports\method_c_extra20_selection_report.md,.md,9205,6,rl,32track;teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\method_c_v02_30case_exact_scoring_report.md,rl-training\v01\outputs\reports\method_c_v02_30case_exact_scoring_report.md,.md,12993,6,rl,32track;teacher;label;labels;metrics;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\method_c_v02_mask_diagnostics_report.md,rl-training\v01\outputs\reports\method_c_v02_mask_diagnostics_report.md,.md,4206,6,rl,teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\model_inventory_and_two_single_objective_S_redesign_v01_report.md,rl-training\v01\outputs\reports\model_inventory_and_two_single_objective_S_redesign_v01_report.md,.md,2577,6,rl,full32;teacher;label;labels;canonical;odb;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\policy_training_stability_or_reward_tuning_v01_report.md,rl-training\v01\outputs\reports\policy_training_stability_or_reward_tuning_v01_report.md,.md,9489,6,rl,teacher;metrics;gnn;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\pure_U2_reward_redesign_evidence_freeze_v01_report.md,rl-training\v01\outputs\reports\pure_U2_reward_redesign_evidence_freeze_v01_report.md,.md,2297,6,rl,teacher;label;rl;rlu2;rlu2m;rl20;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\random20_and_64prototype_ingestion_report.md,rl-training\v01\outputs\reports\random20_and_64prototype_ingestion_report.md,.md,12690,6,rl,32track;32-track;teacher;metrics;gnn;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\rollout_diagnostics_candidates_v01_report.md,rl-training\v01\outputs\reports\rollout_diagnostics_candidates_v01_report.md,.md,8948,6,rl,teacher;metrics;gnn;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\run36_optional8_component_reward_rescore_v01_report.md,rl-training\v01\outputs\reports\run36_optional8_component_reward_rescore_v01_report.md,.md,3167,6,rl,teacher;metrics;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\run36_optional8_fea_handoff_v01_report.md,rl-training\v01\outputs\reports\run36_optional8_fea_handoff_v01_report.md,.md,4529,6,rl,n32;32track;teacher;rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\stage2_evidence_freeze_and_RL_component_v2_protocol_v01_report.md,rl-training\v01\outputs\reports\stage2_evidence_freeze_and_RL_component_v2_protocol_v01_report.md,.md,3582,6,rl,32-track;teacher;gnn;rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\step_imitation_baseline_v01_report.md,rl-training\v01\outputs\reports\step_imitation_baseline_v01_report.md,.md,8521,6,rl,teacher;label;labels;metrics;gnn;rl;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\strategy_origin_audit_report.md,rl-training\v01\outputs\reports\strategy_origin_audit_report.md,.md,5529,6,rl,32track;teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\terminal_only_component_surrogate_v01_report.md,rl-training\v01\outputs\reports\terminal_only_component_surrogate_v01_report.md,.md,11714,6,rl,teacher;label;rl;odb;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\training_dataset_schema_v01_report.md,rl-training\v01\outputs\reports\training_dataset_schema_v01_report.md,.md,17056,6,rl,32track;32-track;teacher;label;labels;gnn;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\training_tables_v01_report.md,rl-training\v01\outputs\reports\training_tables_v01_report.md,.md,6219,6,rl,32track;32-track;teacher;metrics;gnn;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\reports\transformer_sequence_surrogate_ablation_v01_report.md,rl-training\v01\outputs\reports\transformer_sequence_surrogate_ablation_v01_report.md,.md,3795,6,rl,32-track;full32;teacher;label;labels;canonical;rl;odb;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\run36_optional8_component_reward_rescore_v01\run36_optional8_updated_interpretation.md,rl-training\v01\outputs\run36_optional8_component_reward_rescore_v01\run36_optional8_updated_interpretation.md,.md,1735,6,rl,teacher;label;labels;metrics;rl;rl20;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\run36_optional8_component_reward_rescore_v01\run39_input_validation_summary.csv,rl-training\v01\outputs\run36_optional8_component_reward_rescore_v01\run39_input_validation_summary.csv,.csv,2152,6,rl,teacher;metrics;rl;odb;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\stage2_evidence_freeze_and_RL_component_v2_protocol_v01\run52_next_script_spec_v01.md,rl-training\v01\outputs\stage2_evidence_freeze_and_RL_component_v2_protocol_v01\run52_next_script_spec_v01.md,.md,707,6,rl,32-track;teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\stage2_evidence_freeze_and_RL_component_v2_protocol_v01\stage2_run20_to_run50_evidence_freeze_v01.md,rl-training\v01\outputs\stage2_evidence_freeze_and_RL_component_v2_protocol_v01\stage2_run20_to_run50_evidence_freeze_v01.md,.md,13917,6,rl,n32;teacher;label;labels;gnn;graph;rl;rl20
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\stage2_evidence_freeze_and_RL_component_v2_protocol_v01\stage2_run20_to_run50_evidence_timeline_v01.csv,rl-training\v01\outputs\stage2_evidence_freeze_and_RL_component_v2_protocol_v01\stage2_run20_to_run50_evidence_timeline_v01.csv,.csv,8609,6,rl,n32;32-track;teacher;label;labels;metrics;gnn;graph;rl;rl20;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v02\canonical_odb_set_reconciliation_v02.csv,rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v02\canonical_odb_set_reconciliation_v02.csv,.csv,202472,6,label;canonical;rl;odb;surface;gradient,
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\terminal_only_component_surrogate_v01\terminal_only_component_surrogate_manifest_v01.json,rl-training\v01\outputs\terminal_only_component_surrogate_v01\terminal_only_component_surrogate_manifest_v01.json,.json,14159,6,rl,teacher;label;metrics;rl;rl20;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\training_dataset_schema_v01\episode_table_schema.csv,rl-training\v01\outputs\training_dataset_schema_v01\episode_table_schema.csv,.csv,3616,6,rl,teacher;label;labels;metrics;canonical;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\training_dataset_schema_v01\episode_table_schema.md,rl-training\v01\outputs\training_dataset_schema_v01\episode_table_schema.md,.md,4114,6,rl,teacher;label;labels;metrics;canonical;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\training_dataset_schema_v01\run_19_dataset_builder_plan.md,rl-training\v01\outputs\training_dataset_schema_v01\run_19_dataset_builder_plan.md,.md,4966,6,rl,32track;32-track;teacher;label;labels;metrics;rl;postprocess
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_input_audit_v01.csv,rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_input_audit_v01.csv,.csv,788,6,rl,32-track;full32;teacher;label;labels;canonical;rl;odb;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_model_comparison_vs_run72_v01.csv,rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_model_comparison_vs_run72_v01.csv,.csv,21887,6,rl,rl;rlu2;rl20;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_model_config_v01.json,rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_model_config_v01.json,.json,1047,6,rl,teacher;label;labels;rl;odb
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_sequence_surrogate_ablation_v01_report.md,rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_sequence_surrogate_ablation_v01_report.md,.md,3795,6,rl,32-track;full32;teacher;label;labels;canonical;rl;odb;surface;gradient
D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_training_rows_v01.csv,rl-training\v01\outputs\transformer_sequence_surrogate_ablation_v01\transformer_training_rows_v01.csv,.csv,288700,6,rl,32track;full32;label;gnn;rl;odb;surface;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage2_reference\STAGE2_CLAIM_BOUNDARY.md,docs\stage2_reference\STAGE2_CLAIM_BOUNDARY.md,.md,2239,6,rl,32-track;teacher;label;gnn;rl;surface;surfacet;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage2_reference\STAGE2_FINAL_SUMMARY.md,docs\stage2_reference\STAGE2_FINAL_SUMMARY.md,.md,5171,6,rl,32-track;teacher;label;labels;metrics;canonical;gnn;graph;rl;odb;postprocess;postprocessed;surface;surfacet;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage2_reference\STAGE2_KEY_RESULTS_TABLE.csv,docs\stage2_reference\STAGE2_KEY_RESULTS_TABLE.csv,.csv,3980,6,rl,full32;teacher;label;labels;canonical;gnn;rl;odb;postprocess;postprocessed;surface;surfacet;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage2_reference\STAGE2_STAGE3_HANDOFF.md,docs\stage2_reference\STAGE2_STAGE3_HANDOFF.md,.md,1072,6,rl,teacher;graph;rl;surface;surfacet
E:\Projects\RL-LAM-ScanOpt\docs\stage3\STAGE3_CLAIM_BOUNDARY.md,docs\stage3\STAGE3_CLAIM_BOUNDARY.md,.md,717,6,rl,gnn;graph;rl;surface;surfacet
E:\Projects\RL-LAM-ScanOpt\docs\stage3\STAGE3_EXPERIMENT_DESIGN.md,docs\stage3\STAGE3_EXPERIMENT_DESIGN.md,.md,965,6,rl,metrics;gnn;graph;rl;odb;surface;surfacet;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage3\STAGE3_PROJECT_PLAN.md,docs\stage3\STAGE3_PROJECT_PLAN.md,.md,1478,6,rl,teacher;gnn;graph;rl;odb;surface;surfacet;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage3\STAGE3_RUN_INDEX.md,docs\stage3\STAGE3_RUN_INDEX.md,.md,17638,6,rl,teacher;label;labels;gnn;graph;rl;odb
E:\Projects\RL-LAM-ScanOpt\docs\stage3\STAGE3_VARIABLE_N_POLICY_DESIGN.md,docs\stage3\STAGE3_VARIABLE_N_POLICY_DESIGN.md,.md,1101,6,rl,teacher;label;labels;graph;rl
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_01_handoff_import\RUN_01_HANDOFF_IMPORT_REPORT.md,docs\stage3\runs\run_01_handoff_import\RUN_01_HANDOFF_IMPORT_REPORT.md,.md,1156,6,rl,graph;rl;odb;surface;surfacet
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_02_fixed32_policy_novelty_audit\RUN_02_POLICY_NOVELTY_AUDIT_REPORT.md,docs\stage3\runs\run_02_fixed32_policy_novelty_audit\RUN_02_POLICY_NOVELTY_AUDIT_REPORT.md,.md,3680,6,rl,teacher;label;metrics;gnn;graph;rl;rlu2;rlu2m;odb;surface;surfacet
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_04_true_variable_n_cae_template_parameterisation_audit\RUN_04_TRUE_VARIABLE_N_CAE_TEMPLATE_PARAMETERISATION_AUDIT_REPORT.md,docs\stage3\runs\run_04_true_variable_n_cae_template_parameterisation_audit\RUN_04_TRUE_VARIABLE_N_CAE_TEMPLATE_PARAMETERISATION_AUDIT_REPORT.md,.md,5745,6,rl,n32;32track;teacher;label;rl;odb;postprocess;surface
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_10_variable_n_normalized_reward_surrogate_dataset\RUN_10_VARIABLE_N_NORMALIZED_REWARD_SURROGATE_DATASET_REPORT.md,docs\stage3\runs\run_10_variable_n_normalized_reward_surrogate_dataset\RUN_10_VARIABLE_N_NORMALIZED_REWARD_SURROGATE_DATASET_REPORT.md,.md,7161,6,rl,teacher;label;labels;metrics;canonical;graph;rl;odb;surface;surfacet
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_11_variable_n_surrogate_reward_model_validation\RUN_11_VARIABLE_N_SURROGATE_REWARD_MODEL_VALIDATION_REPORT.md,docs\stage3\runs\run_11_variable_n_surrogate_reward_model_validation\RUN_11_VARIABLE_N_SURROGATE_REWARD_MODEL_VALIDATION_REPORT.md,.md,7544,6,rl,teacher;label;labels;metrics;graph;rl;surface;surfacet;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_14_batch20_cae_inp_generation\RUN_14_BATCH20_CAE_INP_GENERATION_REPORT.md,docs\stage3\runs\run_14_batch20_cae_inp_generation\RUN_14_BATCH20_CAE_INP_GENERATION_REPORT.md,.md,5579,6,rl,teacher;gnn;rl;odb;postprocess
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_17_combined80_surrogate_reward_model_validation_update\RUN_17_COMBINED80_SURROGATE_REWARD_MODEL_VALIDATION_UPDATE_REPORT.md,docs\stage3\runs\run_17_combined80_surrogate_reward_model_validation_update\RUN_17_COMBINED80_SURROGATE_REWARD_MODEL_VALIDATION_UPDATE_REPORT.md,.md,6113,6,rl,teacher;label;metrics;rl;gradient
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_18_combined80_surrogate_screened_candidate_generation\RUN_18_COMBINED80_SURROGATE_SCREENED_CANDIDATE_GENERATION_REPORT.md,docs\stage3\runs\run_18_combined80_surrogate_screened_candidate_generation\RUN_18_COMBINED80_SURROGATE_SCREENED_CANDIDATE_GENERATION_REPORT.md,.md,7185,6,rl,teacher;label;metrics;rl;surface;surfacet
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_20_batch28_cae_inp_generation\RUN_20_BATCH28_CAE_INP_GENERATION_REPORT.md,docs\stage3\runs\run_20_batch28_cae_inp_generation\RUN_20_BATCH28_CAE_INP_GENERATION_REPORT.md,.md,5717,6,rl,teacher;gnn;rl;odb;postprocess
E:\Projects\RL-LAM-ScanOpt\docs\stage3\runs\run_22_combined108_surrogate_reward_model_validation_update\RUN_22_COMBINED108_SURROGATE_REWARD_MODEL_VALIDATION_UPDATE_REPORT.md,docs\stage3\runs\run_22_combined108_surrogate_reward_model_validation_update\RUN_22_COMBINED108_SURROGATE_REWARD_MODEL_VALIDATION_UPDATE_REPORT.md,.md,7102,6,rl,teacher;label;metrics;rl;gradient
