n,objective,rank,value,lower_is_better,strategy_name,handoff_strategy_name,dataset_source,order_hash,order_compact,order_json,teacher_validation_status,completion_status,odb_extraction_status,solver_audit_status,job_name,source_run
24,u2_primary,7,0.8130952380952382,False,S3R49SCN_N24_B09_median_guard,S3R49SCN_N24_B09_median_guard,run51_stricter_constrained_N24_N40_batch32,22fe0ffd756973ac,22-21-19-11-1-3-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,19,11,1,3,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R49SCN_N24_B09_median_guard,Run51
24,u2_primary,8,0.8066137566137566,False,S3R54CAL64_N24_B18_two_stage_repair,S3R54CAL64_N24_B18_two_stage_repair,run56_calibrated_N24_N40_batch64,29d254cc5d45a140,23-17-15-13-9-7-5-3-1-11-19-21-22-0-2-4-6-8-10-12-14-16-18-20,"[23,17,15,13,9,7,5,3,1,11,19,21,22,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B18_two_stage_repair,Run56
24,u2_primary,9,0.8060846560846561,False,S3R54CAL64_N24_B25_peeq_repair,S3R54CAL64_N24_B25_peeq_repair,run56_calibrated_N24_N40_batch64,ed1fae456a1d580c,22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,17,15,13,9,7,5,3,1,11,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B25_peeq_repair,Run56
24,u2_primary,10,0.7952380952380953,False,S3R44CNS_N24_B07_surfacet_guarded,S3R44CNS_N24_B07_surfacet_guarded,run46_constrained_N24_N40_batch32,becba9e1bda98c89,22-19-17-15-13-9-7-5-3-1-11-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,19,17,15,13,9,7,5,3,1,11,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B07_surfacet_guarded,Run46
24,constrained_reward,1,0.8558201058201058,False,S3R44CNS_N24_B16_uncertainty,S3R44CNS_N24_B16_uncertainty,run46_constrained_N24_N40_batch32,e72abd003436348f,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B16_uncertainty,Run46
24,constrained_reward,2,0.8349206349206351,False,S3R54CAL64_N24_B09_penalty_repair,S3R54CAL64_N24_B09_penalty_repair,run56_calibrated_N24_N40_batch64,7e3ca6ba29b7babb,22-17-13-15-9-7-5-3-1-11-21-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,17,13,15,9,7,5,3,1,11,21,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B09_penalty_repair,Run56
24,constrained_reward,3,0.8071428571428572,False,S3R69SNR_N24_B04_n24_uncertainty,S3R69SNR_N24_B04_n24_uncertainty,run71_smallN_recovery_focused_batch40,03078ca2a17672da,22-17-15-13-9-5-7-3-1-11-19-21-23-0-6-4-2-8-10-12-14-16-18-20,"[22,17,15,13,9,5,7,3,1,11,19,21,23,0,6,4,2,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N24_B04_n24_uncertainty,Run71
24,constrained_reward,4,0.7984126984126984,False,S3R54CAL64_N24_B06_n24_u2ret_repair,S3R54CAL64_N24_B06_n24_u2ret_repair,run56_calibrated_N24_N40_batch64,dba4df19fba81697,22-21-19-15-13-9-7-5-3-1-11-17-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,19,15,13,9,7,5,3,1,11,17,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B06_n24_u2ret_repair,Run56
24,constrained_reward,5,0.7849206349206349,False,S3R54CAL64_N24_B18_two_stage_repair,S3R54CAL64_N24_B18_two_stage_repair,run56_calibrated_N24_N40_batch64,29d254cc5d45a140,23-17-15-13-9-7-5-3-1-11-19-21-22-0-2-4-6-8-10-12-14-16-18-20,"[23,17,15,13,9,7,5,3,1,11,19,21,22,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B18_two_stage_repair,Run56
24,constrained_reward,6,0.7833333333333333,False,S3R54CAL64_N24_B25_peeq_repair,S3R54CAL64_N24_B25_peeq_repair,run56_calibrated_N24_N40_batch64,ed1fae456a1d580c,22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,17,15,13,9,7,5,3,1,11,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B25_peeq_repair,Run56
24,constrained_reward,7,0.7748677248677248,False,S3R44CNS_N24_B07_surfacet_guarded,S3R44CNS_N24_B07_surfacet_guarded,run46_constrained_N24_N40_batch32,becba9e1bda98c89,22-19-17-15-13-9-7-5-3-1-11-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,19,17,15,13,9,7,5,3,1,11,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B07_surfacet_guarded,Run46
24,constrained_reward,8,0.771164021164021,False,S3R54CAL64_N24_B04_n24_u2ret_top,S3R54CAL64_N24_B04_n24_u2ret_top,run56_calibrated_N24_N40_batch64,f763096911138bb1,22-21-17-11-1-3-5-7-9-13-15-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,17,11,1,3,5,7,9,13,15,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B04_n24_u2ret_top,Run56
24,constrained_reward,9,0.7693121693121692,False,S3R54CAL64_N24_B02_n24_u2ret_top,S3R54CAL64_N24_B02_n24_u2ret_top,run56_calibrated_N24_N40_batch64,44fe201c939925b0,22-21-19-13-9-7-5-3-1-11-15-17-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,19,13,9,7,5,3,1,11,15,17,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B02_n24_u2ret_top,Run56
24,constrained_reward,10,0.7634920634920636,False,S3R54CAL64_N24_B20_median_guard,S3R54CAL64_N24_B20_median_guard,run56_calibrated_N24_N40_batch64,774d279f3ac63e56,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-10-12-8-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,10,12,8,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B20_median_guard,Run56
24,strict_penalty_guard,1,0.8505291005291007,False,S3R44CNS_N24_B16_uncertainty,S3R44CNS_N24_B16_uncertainty,run46_constrained_N24_N40_batch32,e72abd003436348f,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B16_uncertainty,Run46
24,strict_penalty_guard,2,0.8373015873015872,False,S3R54CAL64_N24_B09_penalty_repair,S3R54CAL64_N24_B09_penalty_repair,run56_calibrated_N24_N40_batch64,7e3ca6ba29b7babb,22-17-13-15-9-7-5-3-1-11-21-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,17,13,15,9,7,5,3,1,11,21,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B09_penalty_repair,Run56
24,strict_penalty_guard,3,0.8293650793650794,False,S3R69SNR_N24_B04_n24_uncertainty,S3R69SNR_N24_B04_n24_uncertainty,run71_smallN_recovery_focused_batch40,03078ca2a17672da,22-17-15-13-9-5-7-3-1-11-19-21-23-0-6-4-2-8-10-12-14-16-18-20,"[22,17,15,13,9,5,7,3,1,11,19,21,23,0,6,4,2,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N24_B04_n24_uncertainty,Run71
24,strict_penalty_guard,4,0.8015873015873016,False,S3R54CAL64_N24_B06_n24_u2ret_repair,S3R54CAL64_N24_B06_n24_u2ret_repair,run56_calibrated_N24_N40_batch64,dba4df19fba81697,22-21-19-15-13-9-7-5-3-1-11-17-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,19,15,13,9,7,5,3,1,11,17,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B06_n24_u2ret_repair,Run56
24,strict_penalty_guard,5,0.791005291005291,False,S3R54CAL64_N24_B18_two_stage_repair,S3R54CAL64_N24_B18_two_stage_repair,run56_calibrated_N24_N40_batch64,29d254cc5d45a140,23-17-15-13-9-7-5-3-1-11-19-21-22-0-2-4-6-8-10-12-14-16-18-20,"[23,17,15,13,9,7,5,3,1,11,19,21,22,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B18_two_stage_repair,Run56
24,strict_penalty_guard,6,0.791005291005291,False,S3R54CAL64_N24_B25_peeq_repair,S3R54CAL64_N24_B25_peeq_repair,run56_calibrated_N24_N40_batch64,ed1fae456a1d580c,22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,17,15,13,9,7,5,3,1,11,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B25_peeq_repair,Run56
24,strict_penalty_guard,7,0.7841269841269841,False,S3R44CNS_N24_B07_surfacet_guarded,S3R44CNS_N24_B07_surfacet_guarded,run46_constrained_N24_N40_batch32,becba9e1bda98c89,22-19-17-15-13-9-7-5-3-1-11-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,19,17,15,13,9,7,5,3,1,11,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B07_surfacet_guarded,Run46
24,strict_penalty_guard,8,0.7833333333333333,False,S3R54CAL64_N24_B20_median_guard,S3R54CAL64_N24_B20_median_guard,run56_calibrated_N24_N40_batch64,774d279f3ac63e56,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-10-12-8-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,10,12,8,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B20_median_guard,Run56
24,strict_penalty_guard,9,0.7748677248677249,False,S3R69SNR_N24_B03_n24_uncertainty,S3R69SNR_N24_B03_n24_uncertainty,run71_smallN_recovery_focused_batch40,078633e14ca02b45,22-17-15-13-9-7-5-3-1-11-19-21-23-0-6-4-2-10-8-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,6,4,2,10,8,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N24_B03_n24_uncertainty,Run71
24,strict_penalty_guard,10,0.7656084656084657,False,S3R54CAL64_N24_B10_penalty_repair,S3R54CAL64_N24_B10_penalty_repair,run56_calibrated_N24_N40_batch64,082e390df9d4974a,22-17-15-13-9-7-5-3-1-11-19-21-23-0-8-4-6-2-10-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,8,4,6,2,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B10_penalty_repair,Run56
24,penalty_repair,1,0.8466931216931217,False,S3R69SNR_N24_B04_n24_uncertainty,S3R69SNR_N24_B04_n24_uncertainty,run71_smallN_recovery_focused_batch40,03078ca2a17672da,22-17-15-13-9-5-7-3-1-11-19-21-23-0-6-4-2-8-10-12-14-16-18-20,"[22,17,15,13,9,5,7,3,1,11,19,21,23,0,6,4,2,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N24_B04_n24_uncertainty,Run71
24,penalty_repair,2,0.83505291005291,False,S3R44CNS_N24_B16_uncertainty,S3R44CNS_N24_B16_uncertainty,run46_constrained_N24_N40_batch32,e72abd003436348f,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B16_uncertainty,Run46
24,penalty_repair,3,0.828174603174603,False,S3R54CAL64_N24_B09_penalty_repair,S3R54CAL64_N24_B09_penalty_repair,run56_calibrated_N24_N40_batch64,7e3ca6ba29b7babb,22-17-13-15-9-7-5-3-1-11-21-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,17,13,15,9,7,5,3,1,11,21,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B09_penalty_repair,Run56
24,penalty_repair,4,0.8138888888888889,False,S3R69SNR_N24_B03_n24_uncertainty,S3R69SNR_N24_B03_n24_uncertainty,run71_smallN_recovery_focused_batch40,078633e14ca02b45,22-17-15-13-9-7-5-3-1-11-19-21-23-0-6-4-2-10-8-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,6,4,2,10,8,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N24_B03_n24_uncertainty,Run71
24,penalty_repair,5,0.7953703703703703,False,S3R54CAL64_N24_B20_median_guard,S3R54CAL64_N24_B20_median_guard,run56_calibrated_N24_N40_batch64,774d279f3ac63e56,22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-14-10-12-8-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,14,10,12,8,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B20_median_guard,Run56
24,penalty_repair,6,0.7716931216931217,False,S3R54CAL64_N24_B06_n24_u2ret_repair,S3R54CAL64_N24_B06_n24_u2ret_repair,run56_calibrated_N24_N40_batch64,dba4df19fba81697,22-21-19-15-13-9-7-5-3-1-11-17-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,19,15,13,9,7,5,3,1,11,17,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B06_n24_u2ret_repair,Run56
24,penalty_repair,7,0.765079365079365,False,S3R54CAL64_N24_B25_peeq_repair,S3R54CAL64_N24_B25_peeq_repair,run56_calibrated_N24_N40_batch64,ed1fae456a1d580c,22-21-17-15-13-9-7-5-3-1-11-19-23-0-2-4-6-8-10-12-14-16-18-20,"[22,21,17,15,13,9,7,5,3,1,11,19,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B25_peeq_repair,Run56
24,penalty_repair,8,0.762962962962963,False,S3R54CAL64_N24_B18_two_stage_repair,S3R54CAL64_N24_B18_two_stage_repair,run56_calibrated_N24_N40_batch64,29d254cc5d45a140,23-17-15-13-9-7-5-3-1-11-19-21-22-0-2-4-6-8-10-12-14-16-18-20,"[23,17,15,13,9,7,5,3,1,11,19,21,22,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B18_two_stage_repair,Run56
24,penalty_repair,9,0.7613756613756614,False,S3R54CAL64_N24_B10_penalty_repair,S3R54CAL64_N24_B10_penalty_repair,run56_calibrated_N24_N40_batch64,082e390df9d4974a,22-17-15-13-9-7-5-3-1-11-19-21-23-0-8-4-6-2-10-12-14-16-18-20,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,8,4,6,2,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N24_B10_penalty_repair,Run56
24,penalty_repair,10,0.76005291005291,False,S3R44CNS_N24_B07_surfacet_guarded,S3R44CNS_N24_B07_surfacet_guarded,run46_constrained_N24_N40_batch32,becba9e1bda98c89,22-19-17-15-13-9-7-5-3-1-11-21-23-0-2-4-6-8-10-12-14-16-18-20,"[22,19,17,15,13,9,7,5,3,1,11,21,23,0,2,4,6,8,10,12,14,16,18,20]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R44CNS_N24_B07_surfacet_guarded,Run46
40,U2,1,4.5779268475598656e-05,True,S3R64VNR_N40_B15_n40_u2ret_anchor,S3R64VNR_N40_B15_n40_u2ret_anchor,run66_variable_N_recovery_anchor_batch48,d9c22149ede815b6,0-2-4-6-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-7-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,6,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,7,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B15_n40_u2ret_anchor,Run66
40,U2,2,4.985593659512233e-05,True,S3R64VNR_N40_B03_n40_penalty_anchor,S3R64VNR_N40_B03_n40_penalty_anchor,run66_variable_N_recovery_anchor_batch48,520a2adf7b065203,0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R64VNR_N40_B03_n40_penalty_anchor,Run66
40,U2,3,5.130235695105512e-05,True,S3R59N40PR40_N40_B17_n40_two_stage,S3R59N40PR40_N40_B17_n40_two_stage,run61_custom_N40_focused_batch40,d48ea0f533c23728,0-2-4-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-37-39,"[0,2,4,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R59N40PR40_N40_B17_n40_two_stage,Run61
40,U2,4,5.191683794691926e-05,True,S3R59N40PR40_N40_B14_n40_penalty_top,S3R59N40PR40_N40_B14_n40_penalty_top,run61_custom_N40_focused_batch40,4c0745929566fc08,0-2-3-7-9-11-13-15-17-19-34-36-38-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-5-1-21-23-25-27-29-31-33-35-37-39,"[0,2,3,7,9,11,13,15,17,19,34,36,38,32,30,28,26,24,22,20,18,16,14,12,10,8,6,4,5,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R59N40PR40_N40_B14_n40_penalty_top,Run61
40,U2,5,5.201993008085992e-05,True,S3R54CAL64_N40_B12_penalty_repair,S3R54CAL64_N40_B12_penalty_repair,run56_calibrated_N24_N40_batch64,3a8b37da73564a99,0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-38-36-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,38,36,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R54CAL64_N40_B12_penalty_repair,Run56
40,U2,6,5.276091178529896e-05,True,S3R69SNR_N40_B01_n40_anchor_ref,S3R69SNR_N40_B01_n40_anchor_ref,run71_smallN_recovery_focused_batch40,98dc290342f4d5f2,0-2-4-7-9-11-13-15-17-19-34-38-36-32-30-28-26-24-22-20-18-16-14-12-10-8-6-5-3-1-21-23-25-27-29-31-33-35-39-37,"[0,2,4,7,9,11,13,15,17,19,34,38,36,32,30,28,26,24,22,20,18,16,14,12,10,8,6,5,3,1,21,23,25,27,29,31,33,35,39,37]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R69SNR_N40_B01_n40_anchor_ref,Run71
40,U2,7,5.292977675708244e-05,True,S3R59N40PR40_N40_B24_n40_u2ret_top,S3R59N40PR40_N40_B24_n40_u2ret_top,run61_custom_N40_focused_batch40,780b3d41ea73762d,0-3-5-7-9-11-13-15-17-19-24-26-28-30-32-36-38-34-22-20-18-16-14-12-10-8-6-4-2-1-21-23-25-27-29-31-33-35-37-39,"[0,3,5,7,9,11,13,15,17,19,24,26,28,30,32,36,38,34,22,20,18,16,14,12,10,8,6,4,2,1,21,23,25,27,29,31,33,35,37,39]",PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,J2D_S3R59N40PR40_N40_B24_n40_u2ret_top,Run61
